license,name,state,address,cdpostal,Municipi,Comarca
HUTB-004091,Sense especificar,Alta,Carrer Bruc 42,8010,Barcelona,Barcelonès
HUTB-004092,Sense especificar,Alta,Carrer del Bruc 41,8010,Barcelona,Barcelonès
HUTB-004094,Sense especificar,Alta,Carrer Bruc 25,8010,Barcelona,Barcelonès
HUTB-004095,Sense especificar,Alta,Carrer del Bruc 25,8010,Barcelona,Barcelonès
HUTB-004097,Sense especificar,Alta,Carrer Bruniquer 51,8024,Barcelona,Barcelonès
HUTB-004100,Sense especificar,Alta,Carrer Bruniquer 59,8024,Barcelona,Barcelonès
HUTB-004102,Sense especificar,Alta,Carrer Bruniquer 46,8024,Barcelona,Barcelonès
HUTB-004103,Sense especificar,Alta,Carrer BRUSI 102,8006,Barcelona,Barcelonès
HUTB-004104,Sense especificar,Alta,Carrer Buenaventura Muñoz 18,8018,Barcelona,Barcelonès
HUTB-004105,Sense especificar,Alta,Carrer de Ca l'Alegre de Dalt 18,8024,Barcelona,Barcelonès
HUTB-004106,Sense especificar,Alta,Carrer Caballero 60,8014,Barcelona,Barcelonès
HUTB-004107,HUTB,Alta,Carrer Calabria 10-12,8015,Barcelona,Barcelonès
HUTB-004108,Sense especificar,Alta,Carrer CALABRIA 10,8015,Barcelona,Barcelonès
HUTB-004110,Sense especificar,Alta,Carrer Calabria 69,8015,Barcelona,Barcelonès
HUTB-004112,Sense especificar,Alta,Carrer Calabria 110,8015,Barcelona,Barcelonès
HUTB-004113,Sense especificar,Alta,Carrer Calàbria 114,8015,Barcelona,Barcelonès
HUTB-004114,Sense especificar,Alta,Carrer Calabria 160,8015,Barcelona,Barcelonès
HUTB-004117,Sense especificar,Alta,Carrer Calabria 216-218,8029,Barcelona,Barcelonès
HUTB-004118,Sense especificar,Alta,Carrer Calabria 130,8015,Barcelona,Barcelonès
HUTB-004121,Sense especificar,Alta,Carrer Calabria 67,8015,Barcelona,Barcelonès
HUTB-004122,Sense especificar,Alta,Carrer Calabria 60,8015,Barcelona,Barcelonès
HUTB-004123,Sense especificar,Alta,Carrer CALDERON DE LA BARCA 112,8032,Barcelona,Barcelonès
HUTB-004124,Sense especificar,Alta,Carrer CALDERÓN DE LA BARCA 112,8032,Barcelona,Barcelonès
HUTB-004155,Sense especificar,Alta,Carrer ALMOGAVERS 56,8018,Barcelona,Barcelonès
HUTB-004156,Sense especificar,Alta,Carrer Amistat 16 Bis,8005,Barcelona,Barcelonès
HUTB-004157,Sense especificar,Alta,Carrer Arago 288,8009,Barcelona,Barcelonès
HUTB-004181,Sense especificar,Alta,Carrer Aragó 424,8009,Barcelona,Barcelonès
HUTB-004182,Sense especificar,Alta,Carrer Aribau 47,8011,Barcelona,Barcelonès
HUTB-004184,Sense especificar,Alta,Carrer Aribau 83,8036,Barcelona,Barcelonès
HUTB-004186,Sense especificar,Alta,Carrer Aribau 296,8036,Barcelona,Barcelonès
HUTB-004187,Sense especificar,Alta,Carrer Arquitecte Sert 14,8005,Barcelona,Barcelonès
HUTB-004188,Sense especificar,Alta,Carrer Aulestia i Pijoan 25,8012,Barcelona,Barcelonès
HUTB-004190,Sense especificar,Alta,Carrer Ausias March 125,8013,Barcelona,Barcelonès
HUTB-004192,Sense especificar,Alta,Carrer Banyoles 9,8012,Barcelona,Barcelonès
HUTB-004193,Sense especificar,Alta,Carrer Bassols 32,8026,Barcelona,Barcelonès
HUTB-004195,Sense especificar,Alta,Carrer Begur 58,8028,Barcelona,Barcelonès
HUTB-004196,Sense especificar,Alta,Carrer Béjar 28,8014,Barcelona,Barcelonès
HUTB-004198,Sense especificar,Alta,Carrer Berlin 20,8014,Barcelona,Barcelonès
HUTB-004199,Sense especificar,Alta,Carrer Bertran 88,8022,Barcelona,Barcelonès
HUTB-004200,Sense especificar,Alta,Carrer Bertran 90,8022,Barcelona,Barcelonès
HUTB-004201,Sense especificar,Alta,Carrer Bilbao 24-28,8005,Barcelona,Barcelonès
HUTB-004202,Sense especificar,Alta,Carrer Bilbao 137,8018,Barcelona,Barcelonès
HUTB-004204,Sense especificar,Alta,Carrer Blasco de Garay 48,8004,Barcelona,Barcelonès
HUTB-004205,Sense especificar,Alta,Carrer Bruc 3,8010,Barcelona,Barcelonès
HUTB-004206,Sense especificar,Alta,Carrer Bruc 16,8010,Barcelona,Barcelonès
HUTB-004210,Sense especificar,Alta,Carrer Ca l'Alegre de Dalt 112,8024,Barcelona,Barcelonès
HUTB-004217,Sense especificar,Alta,Carrer Calabria 87,8015,Barcelona,Barcelonès
HUTB-004218,Sense especificar,Alta,Carrer Calabria 102,8015,Barcelona,Barcelonès
HUTB-004219,Sense especificar,Alta,Carrer Calabria 199,8029,Barcelona,Barcelonès
HUTB-004220,Sense especificar,Alta,Carrer Calaf 50,8021,Barcelona,Barcelonès
HUTB-004221,Sense especificar,Alta,Carrer Calvet 15,8021,Barcelona,Barcelonès
HUTB-004224,Sense especificar,Alta,Carrer Cartagena 209,8025,Barcelona,Barcelonès
HUTB-004225,MIREIA PLA PEREZ,Alta,Carrer de Cartagena 339,8025,Barcelona,Barcelonès
HUTB-004226,Sense especificar,Alta,Carrer de Casanova 9,8011,Barcelona,Barcelonès
HUTB-004228,Sense especificar,Alta,Carrer Casanova 93,8011,Barcelona,Barcelonès
HUTB-004229,Sense especificar,Alta,Carrer Casanova 96,8011,Barcelona,Barcelonès
HUTB-004246,Sense especificar,Alta,Rambla Catalunya 42,8007,Barcelona,Barcelonès
HUTB-004247,Sense especificar,Alta,Rambla Catalunya 52,8007,Barcelona,Barcelonès
HUTB-004251,Sense especificar,Alta,Rambla Catalunya 98,8008,Barcelona,Barcelonès
HUTB-004260,Sense especificar,Alta,Rambla Catalunya 106,8008,Barcelona,Barcelonès
HUTB-004261,Sense especificar,Alta,Carrer COMTE BORRELL 102,8015,Barcelona,Barcelonès
HUTB-004262,Sense especificar,Alta,Carrer COMTE BORRELL 106,8015,Barcelona,Barcelonès
HUTB-004263,Sense especificar,Alta,Carrer COMTE D'URGELL 106,8011,Barcelona,Barcelonès
HUTB-004264,Sense especificar,Alta,Carrer Comte Urgell 151,8036,Barcelona,Barcelonès
HUTB-004265,Sense especificar,Alta,Carrer Concordia 40,8004,Barcelona,Barcelonès
HUTB-004268,Sense especificar,Alta,Carrer Copèrnic 54,8006,Barcelona,Barcelonès
HUTB-004269,Sense especificar,Alta,Carrer Copèrnic 83,8006,Barcelona,Barcelonès
HUTB-004270,Sense especificar,Alta,Carrer Corsega 244,8036,Barcelona,Barcelonès
HUTB-004271,Sense especificar,Alta,Carrer Corsega 369,8037,Barcelona,Barcelonès
HUTB-004273,Sense especificar,Alta,Carrer Corsega 540,8025,Barcelona,Barcelonès
HUTB-004274,Sense especificar,Alta,Travessera Corts 114,8028,Barcelona,Barcelonès
HUTB-004280,Sense especificar,Alta,Carrer Gran Via Corts Catalanes 331,8014,Barcelona,Barcelonès
HUTB-004282,Sense especificar,Alta,Carrer Gran Via Corts Catalanes 442,8015,Barcelona,Barcelonès
HUTB-004283,Sense especificar,Alta,Carrer Gran Via Corts Catalanes 460,8015,Barcelona,Barcelonès
HUTB-004286,GRAN VIA CORTS CATALANES 555 - 2,Alta,Gran Via de les Corts Catalanes 555,8011,Barcelona,Barcelonès
HUTB-004287,Sense especificar,Alta,Gran Via CORTS CATALANES 571,8011,Barcelona,Barcelonès
HUTB-004288,Sense especificar,Alta,Carrer Gran Via Corts Catalanes 571,8011,Barcelona,Barcelonès
HUTB-004290,Sense especificar,Alta,Gran Via CORTS CATALANES 794,8013,Barcelona,Barcelonès
HUTB-004291,Sense especificar,Alta,Carrer Gran Via Corts Catalanes 794,8013,Barcelona,Barcelonès
HUTB-004292,Sense especificar,Alta,Carrer Creu Coberta 121,8014,Barcelona,Barcelonès
HUTB-004293,Sense especificar,Alta,Avinguda Diagonal 99,8019,Barcelona,Barcelonès
HUTB-004299,Sense especificar,Alta,Carrer Diputació 118,8015,Barcelona,Barcelonès
HUTB-004301,Sense especificar,Alta,Carrer Diputació 354,8009,Barcelona,Barcelonès
HUTB-004304,Sense especificar,Alta,Carrer Dos de Maig 225,8013,Barcelona,Barcelonès
HUTB-004307,Sense especificar,Alta,Carrer Elkano 16,8004,Barcelona,Barcelonès
HUTB-004308,Sense especificar,Alta,Carrer d Elkano 35,8004,Barcelona,Barcelonès
HUTB-004310,Sense especificar,Alta,Carrer Enric Granados 99,8008,Barcelona,Barcelonès
HUTB-004311,Sense especificar,Alta,Carrer Escorial 50,8024,Barcelona,Barcelonès
HUTB-004313,Sense especificar,Alta,Carrer Ferrer de Blanes 6,8012,Barcelona,Barcelonès
HUTB-004315,Sense especificar,Alta,Carrer Ferrer de Blanes 14,8012,Barcelona,Barcelonès
HUTB-004316,Sense especificar,Alta,Carrer Ferrocarrils Catalans 41,8038,Barcelona,Barcelonès
HUTB-004317,Sense especificar,Alta,Carrer Floridablanca 128,8011,Barcelona,Barcelonès
HUTB-004323,Sense especificar,Alta,Carrer FRANCOLI 55,8006,Barcelona,Barcelonès
HUTB-004336,Sense especificar,Alta,Carrer Fraternitat 23,8012,Barcelona,Barcelonès
HUTB-004345,Sense especificar,Alta,Passeig Garcia Faria 57-59,8021,Barcelona,Barcelonès
HUTB-004351,Sense especificar,Alta,Passeig Garcia Faria 83,8021,Barcelona,Barcelonès
HUTB-004352,Sense especificar,Alta,Avinguda Gaudí 52,8025,Barcelona,Barcelonès
HUTB-004353,Sense especificar,Alta,Ronda General Mitre 15-17,8017,Barcelona,Barcelonès
HUTB-004354,Sense especificar,Alta,Ronda General Mitre 164,8006,Barcelona,Barcelonès
HUTB-004355,Sense especificar,Alta,Carrer Girona 74,8009,Barcelona,Barcelonès
HUTB-004357,Sense especificar,Alta,Passeig Gracia 44,8007,Barcelona,Barcelonès
HUTB-004362,Sense especificar,Alta,Carrer Grassot 35,8025,Barcelona,Barcelonès
HUTB-004363,Sense especificar,Alta,Carrer GRASSOT 38,8025,Barcelona,Barcelonès
HUTB-004365,Sense especificar,Alta,Carrer INDEPENDENCIA 317,8026,Barcelona,Barcelonès
HUTB-004375,Fira 6,Alta,Carrer Jacquard 14-18,8028,Barcelona,Barcelonès
HUTB-004376,Fira 1,Alta,Carrer Jacquard 14-18,8028,Barcelona,Barcelonès
HUTB-004377,Fira 2,Alta,Carrer Jacquard 14-18,8028,Barcelona,Barcelonès
HUTB-004378,Fira 5,Alta,Carrer Jacquard 14-18,8028,Barcelona,Barcelonès
HUTB-004379,Fira 3,Alta,Carrer Jacquard 14-18,8028,Barcelona,Barcelonès
HUTB-004380,Sense especificar,Alta,Carrer JACQUARD 14-18,8028,Barcelona,Barcelonès
HUTB-004381,Fira 4,Alta,Carrer Jacquard 14-18,8028,Barcelona,Barcelonès
HUTB-004382,Fira 8,Alta,Carrer Jacquard 14-18,8028,Barcelona,Barcelonès
HUTB-004383,Fira 9,Alta,Carrer Jacquard 14-18,8028,Barcelona,Barcelonès
HUTB-004384,Fira Duplex B,Alta,Carrer Jacquard 14-18,8028,Barcelona,Barcelonès
HUTB-004385,Fira Duplex C,Alta,Carrer Jacquard 14-18,8028,Barcelona,Barcelonès
HUTB-004386,Fira 7,Alta,Carrer Jacquard 14-18,8028,Barcelona,Barcelonès
HUTB-004388,Sense especificar,Alta,Avinguda Josep Tarradellas 48,8029,Barcelona,Barcelonès
HUTB-004389,Sense especificar,Alta,Carrer Lorda 6-8,8035,Barcelona,Barcelonès
HUTB-004390,Sense especificar,Alta,Carrer Madrazo 124-128,8021,Barcelona,Barcelonès
HUTB-004392,Sense especificar,Alta,Carrer Mallorca 241,8008,Barcelona,Barcelonès
HUTB-004393,Sense especificar,Alta,Carrer Mallorca 301,8037,Barcelona,Barcelonès
HUTB-004394,Sense especificar,Alta,Carrer Mallorca 344,8013,Barcelona,Barcelonès
HUTB-004395,Sense especificar,Alta,Carrer Mallorca 374,8013,Barcelona,Barcelonès
HUTB-004396,Sense especificar,Alta,Carrer Mallorca 674,8027,Barcelona,Barcelonès
HUTB-004397,Sense especificar,Alta,Carrer Manso 45,8015,Barcelona,Barcelonès
HUTB-004404,Sense especificar,Alta,Carrer Mare de Deu del Coll 140,8023,Barcelona,Barcelonès
HUTB-004406,Sense especificar,Alta,Carrer Marina 110,8018,Barcelona,Barcelonès
HUTB-004408,Sense especificar,Alta,Carrer Marina 225,8013,Barcelona,Barcelonès
HUTB-004410,Sense especificar,Alta,Carrer Mèxic 16-18,8004,Barcelona,Barcelonès
HUTB-004411,Sense especificar,Alta,Carrer Milà i Fontanals 88,8012,Barcelona,Barcelonès
HUTB-004412,Sense especificar,Alta,Carrer Miquel Bleach 38,8014,Barcelona,Barcelonès
HUTB-004413,Sense especificar,Alta,Passeig MONTJUIC 64-66,8004,Barcelona,Barcelonès
HUTB-004414,Sense especificar,Alta,Carrer de Montmany 27,8012,Barcelona,Barcelonès
HUTB-004416,Sense especificar,Alta,Carrer Muntaner 94,8036,Barcelona,Barcelonès
HUTB-004418,Sense especificar,Alta,Carrer Muntaner 510,8022,Barcelona,Barcelonès
HUTB-004419,Sense especificar,Alta,Carrer NAPOLS 94,8013,Barcelona,Barcelonès
HUTB-004420,Sense especificar,Alta,Carrer Nàpols 94,8013,Barcelona,Barcelonès
HUTB-004421,Sense especificar,Alta,Carrer Nàpols 266,8025,Barcelona,Barcelonès
HUTB-004422,Sense especificar,Alta,Carrer Nou de la Rambla 168,8004,Barcelona,Barcelonès
HUTB-004424,Sense especificar,Alta,Carrer Olesa 73,8027,Barcelona,Barcelonès
HUTB-004425,BCN0017 Padilla 216,Alta,Carrer Padilla 216,8013,Barcelona,Barcelonès
HUTB-004426,Sense especificar,Alta,Carrer Padilla 219,8013,Barcelona,Barcelonès
HUTB-004427,Sense especificar,Alta,Carrer Padilla 300,8025,Barcelona,Barcelonès
HUTB-004428,Sense especificar,Alta,Carrer Padilla 381,8025,Barcelona,Barcelonès
HUTB-004429,Sense especificar,Alta,Avinguda DEL PARAL.LEL 142,8015,Barcelona,Barcelonès
HUTB-004430,BCN0007 Paris 202,Alta,Carrer París 202,8008,Barcelona,Barcelonès
HUTB-004432,Sense especificar,Alta,Carrer Parlament 35,8015,Barcelona,Barcelonès
HUTB-004440,BCN0028 Pau Claris 76,Alta,Carrer de Pau Claris 76,8010,Barcelona,Barcelonès
HUTB-004441,Sense especificar,Alta,Carrer PEDRERES 35,8004,Barcelona,Barcelonès
HUTB-004443,Sense especificar,Alta,Carrer Pi i Margall 40,8025,Barcelona,Barcelonès
HUTB-004444,Sense especificar,Alta,Carrer Provença 183,8036,Barcelona,Barcelonès
HUTB-004445,Sense especificar,Alta,Carrer Provença 443,8025,Barcelona,Barcelonès
HUTB-004446,Sense especificar,Alta,Carrer Radas 73,8004,Barcelona,Barcelonès
HUTB-004447,Sense especificar,Alta,Carrer Ramon Turró 89,8005,Barcelona,Barcelonès
HUTB-004448,Sense especificar,Alta,Carrer Ramon Turró 120,8005,Barcelona,Barcelonès
HUTB-004449,Sense especificar,Alta,Avinguda de Rius i Taulet 1,8004,Barcelona,Barcelonès
HUTB-004477,Roger de Flor-2,Alta,Carrer Roger de Flor 148,8013,Barcelona,Barcelonès
HUTB-004478,Sense especificar,Alta,Carrer Roger de Lluria 6,8010,Barcelona,Barcelonès
HUTB-004479,Gavina,Alta,Carrer Roser 7,8004,Barcelona,Barcelonès
HUTB-004480,Sense especificar,Alta,Carrer Roselló 202,8008,Barcelona,Barcelonès
HUTB-004482,Sense especificar,Alta,Carrer Roselló 449,8025,Barcelona,Barcelonès
HUTB-004483,Sense especificar,Alta,Carrer Roselló 466,8025,Barcelona,Barcelonès
HUTB-004487,Sense especificar,Alta,Carrer Sant Antoni Maria Claret 3,8037,Barcelona,Barcelonès
HUTB-004492,Sense especificar,Alta,Carrer Sant Antoni Maria Claret 98,8025,Barcelona,Barcelonès
HUTB-004493,Sense especificar,Alta,Carrer Sant Antoni Maria Claret 110-112,8025,Barcelona,Barcelonès
HUTB-004494,Sense especificar,Alta,Carrer Sant Antoni Maria Claret 234,8025,Barcelona,Barcelonès
HUTB-004496,Sense especificar,Alta,Carrer Sant Fructuós 64-74,8004,Barcelona,Barcelonès
HUTB-004497,Sense especificar,Alta,Carrer Sant Fructuos 64-74,8004,Barcelona,Barcelonès
HUTB-004503,Sense especificar,Alta,Passeig Sant Joan 3,8010,Barcelona,Barcelonès
HUTB-004504,Sense especificar,Alta,Passeig Sant Joan 50,8010,Barcelona,Barcelonès
HUTB-004506,Sense especificar,Alta,Carrer Sant Magí 24,8006,Barcelona,Barcelonès
HUTB-004510,Sense especificar,Alta,Ronda Sant Pere 22,8010,Barcelona,Barcelonès
HUTB-004517,Sense especificar,Alta,Carrer Santa Perpetua 13,8012,Barcelona,Barcelonès
HUTB-004518,Sense especificar,Alta,Carrer SANTA PERPETUA 13,8012,Barcelona,Barcelonès
HUTB-004519,Sense especificar,Alta,Carrer de Santa Perpètua 13,8012,Barcelona,Barcelonès
HUTB-004523,Sense especificar,Alta,Carrer Santapau 4,8016,Barcelona,Barcelonès
HUTB-004524,Sense especificar,Alta,Avinguda Sarrià 33,8029,Barcelona,Barcelonès
HUTB-004528,Sense especificar,Alta,Carrer SEPULVEDA 155,8011,Barcelona,Barcelonès
HUTB-004529,Sense especificar,Alta,Carrer Sepúlveda 169,8011,Barcelona,Barcelonès
HUTB-004530,Sense especificar,Alta,Carrer Sepúlveda 181,8011,Barcelona,Barcelonès
HUTB-004531,Sense especificar,Alta,Passeig Taulat 146-148,8005,Barcelona,Barcelonès
HUTB-004534,Sense especificar,Alta,Carrer Tordera 8,8012,Barcelona,Barcelonès
HUTB-004535,Sense especificar,Alta,Carrer Torrent de l'Olla 42,8012,Barcelona,Barcelonès
HUTB-004536,Sense especificar,Alta,Carrer Torrijos 6,8012,Barcelona,Barcelonès
HUTB-004539,Sense especificar,Alta,Carrer València 467,8013,Barcelona,Barcelonès
HUTB-004540,Sense especificar,Alta,Carrer Vidal i de Valenciano 7,8005,Barcelona,Barcelonès
HUTB-004541,Sense especificar,Alta,Carrer VILA I VILA 73,8004,Barcelona,Barcelonès
HUTB-004542,Sense especificar,Alta,Carrer Vila i Vila 77,8004,Barcelona,Barcelonès
HUTB-004549,Sense especificar,Alta,Carrer Vila i Vila 95,8004,Barcelona,Barcelonès
HUTB-004550,Sense especificar,Alta,Carrer Villarroel 108,8011,Barcelona,Barcelonès
HUTB-004551,Sense especificar,Alta,Carrer Xifré 117,8026,Barcelona,Barcelonès
HUTB-004553,Sense especificar,Alta,Carrer Ali-Bei 57,8013,Barcelona,Barcelonès
HUTB-004554,Sense especificar,Alta,Passeig Amunt 18,8024,Barcelona,Barcelonès
HUTB-004555,Sense especificar,Alta,Carrer Aragó 347,8009,Barcelona,Barcelonès
HUTB-004557,Sense especificar,Alta,Carrer Aragó 415,8013,Barcelona,Barcelonès
HUTB-004558,Sense especificar,Alta,Carrer Aragó 92,8015,Barcelona,Barcelonès
HUTB-004559,Sense especificar,Alta,Carrer Aragó 207,8011,Barcelona,Barcelonès
HUTB-004562,Sense especificar,Alta,Carrer d Ausiàs Marc 24,8010,Barcelona,Barcelonès
HUTB-004563,Sense especificar,Alta,Carrer Ausias March 159,8013,Barcelona,Barcelonès
HUTB-004564,Sense especificar,Alta,Carrer BALMES 119,8008,Barcelona,Barcelonès
HUTB-004577,Sense especificar,Alta,Carrer Bisbe Sivilla 27,8022,Barcelona,Barcelonès
HUTB-004578,Sense especificar,Alta,Carrer Blai 45,8004,Barcelona,Barcelonès
HUTB-004579,BCN5008 Bruc 91,Alta,Carrer BRUC 91,8009,Barcelona,Barcelonès
HUTB-004580,Sense especificar,Alta,Carrer de Calàbria 87,8015,Barcelona,Barcelonès
HUTB-004581,Sense especificar,Alta,Carrer Calabria 142,8015,Barcelona,Barcelonès
HUTB-004582,Sense especificar,Alta,Carrer Calabria 98,8015,Barcelona,Barcelonès
HUTB-004583,Sense especificar,Alta,Carrer Castillejos 251,8013,Barcelona,Barcelonès
HUTB-004586,Sense especificar,Alta,Carrer Cerdenyola 22,8028,Barcelona,Barcelonès
HUTB-004588,Sense especificar,Alta,Carrer COMTE BORRELL 251,8029,Barcelona,Barcelonès
HUTB-004589,Sense especificar,Alta,Carrer COMTE D'URGELL 91,8011,Barcelona,Barcelonès
HUTB-004590,Sense especificar,Alta,Carrer Consell de Cent 421,8009,Barcelona,Barcelonès
HUTB-004591,Sense especificar,Alta,Carrer CONSELL DE CENT 165,8015,Barcelona,Barcelonès
HUTB-004593,Sense especificar,Alta,Carrer Corsega 593-595,8013,Barcelona,Barcelonès
HUTB-004595,Sense especificar,Alta,Carrer Gran Via Corts Catalanes 654,8010,Barcelona,Barcelonès
HUTB-004596,Sense especificar,Alta,Avinguda Diagonal 347,8037,Barcelona,Barcelonès
HUTB-004597,Sense especificar,Alta,Carrer Diputació 71,8015,Barcelona,Barcelonès
HUTB-004598,ASPASIOS,Alta,Carrer Diputació 268,8007,Barcelona,Barcelonès
HUTB-004606,Sense especificar,Alta,Carrer Doctor Roux 5-7,8017,Barcelona,Barcelonès
HUTB-004607,Sense especificar,Alta,Carrer Doctor Trueta 175,8005,Barcelona,Barcelonès
HUTB-004608,Sense especificar,Alta,Carrer de l Encarnació 142,8025,Barcelona,Barcelonès
HUTB-004609,Sense especificar,Alta,Carrer Encarnació 142,8025,Barcelona,Barcelonès
HUTB-004618,Sense especificar,Alta,Carrer Enric Granados 125,8008,Barcelona,Barcelonès
HUTB-004619,Sense especificar,Alta,Passatge Font 4,8013,Barcelona,Barcelonès
HUTB-004620,BCN0021 Franciso Giner 44,Alta,Carrer Francisco Giner 44,8012,Barcelona,Barcelonès
HUTB-004634,Sense especificar,Alta,Passeig GARCIA FARIA 23,8005,Barcelona,Barcelonès
HUTB-004636,Sense especificar,Alta,Avinguda Gaudí 36,8025,Barcelona,Barcelonès
HUTB-004645,Sense especificar,Alta,Travessera Gracia 171,8012,Barcelona,Barcelonès
HUTB-004646,Sense especificar,Alta,Travessera Gracia 322,8025,Barcelona,Barcelonès
HUTB-004647,Sense especificar,Alta,Travessera Gracia 81,8006,Barcelona,Barcelonès
HUTB-004649,Sense especificar,Alta,Carrer Gran de Gracia 12,8012,Barcelona,Barcelonès
HUTB-004652,Sense especificar,Alta,Carrer Gran de Gràcia 193,8012,Barcelona,Barcelonès
HUTB-004653,Sense especificar,Alta,Passatge Graziella Pareto 7,8026,Barcelona,Barcelonès
HUTB-004654,Sense especificar,Alta,Passatge JOSEP LLOVERA 13,8021,Barcelona,Barcelonès
HUTB-004655,Sense especificar,Alta,Carrer Lafont 22,8004,Barcelona,Barcelonès
HUTB-004657,Sense especificar,Alta,Carrer Magalhaes 67,8004,Barcelona,Barcelonès
HUTB-004658,Sense especificar,Alta,Carrer Maignon 32,8024,Barcelona,Barcelonès
HUTB-004659,Sense especificar,Alta,Carrer Mallorca 215,8008,Barcelona,Barcelonès
HUTB-004660,Sense especificar,Alta,Carrer Mallorca 434,8013,Barcelona,Barcelonès
HUTB-004661,Sense especificar,Alta,Carrer Marina 128-130,8013,Barcelona,Barcelonès
HUTB-004669,Sense especificar,Alta,Carrer Aragó 151,8011,Barcelona,Barcelonès
HUTB-004671,Sense especificar,Alta,Carrer ARAGO 497,8013,Barcelona,Barcelonès
HUTB-004672,Sense especificar,Alta,Carrer d Aribau 39,8011,Barcelona,Barcelonès
HUTB-004673,Sense especificar,Alta,Carrer Aribau 137,8036,Barcelona,Barcelonès
HUTB-004675,Sense especificar,Alta,Carrer Ausias March 5,8010,Barcelona,Barcelonès
HUTB-004676,Sense especificar,Alta,Carrer de Balmes 66,8007,Barcelona,Barcelonès
HUTB-004677,Sense especificar,Alta,Carrer Banyoles 7,8012,Barcelona,Barcelonès
HUTB-004678,Sense especificar,Alta,Carrer Berga 34,8012,Barcelona,Barcelonès
HUTB-004679,Sense especificar,Alta,Carrer Blasco de Garay 39,8004,Barcelona,Barcelonès
HUTB-004680,Sense especificar,Alta,Carrer Bonaplata 8,8034,Barcelona,Barcelonès
HUTB-004688,Sense especificar,Alta,Carrer Bonavista 20,8012,Barcelona,Barcelonès
HUTB-004707,Sense especificar,Alta,Carrer Casanova 27,8011,Barcelona,Barcelonès
