license,name,address,cdpostal,localidad
VT-5789,"MONTELEÓN, 17",CALLE de Monteleón 17,,Madrid
VT-5791,"LUIS LARRAINZA, 45 2º D IZQ",CALLE de Luis Larrainza 45,28002.0,Madrid
VT-5792,"SALVIA, 4, BAJO A",CALLE de la Salvia 4,28039.0,Madrid
VT-5794,"CARNERO, 5 1º H",CALLE del Carnero 5,28005.0,Madrid
VT-5795,"COLUMELA, 6",CALLE de Columela 6,28001.0,Madrid
VT-5796,"DOCTOR FOURQUET, 28",CALLE del Doctor Fourquet 28,28012.0,Madrid
VT-5797,"LIBREROS, 5",CALLE de los Libreros 5,28004.0,Madrid
VT-5799,"INFANTAS, 18",CALLE de las Infantas 18,28004.0,Madrid
VT-6328,"DE LA PALMA, 28",CALLE de la Palma 28,28004.0,Madrid
VT-6330,"SAN LUCAS, 15 4º IZDA.",CALLE de San Lucas 15,28004.0,Madrid
VT-6331,"PLAZA CONDE DEL VALLE SUCHIL, 7 4º PTA. 5",PLAZA del Conde del Valle de Súchil 7,28015.0,Madrid
VT-6333,"MONTSERRAT, 18",CALLE del Montserrat 18,28015.0,Madrid
VT-6334,"PERIANA, 18-9º C",CALLE de Periana 18,28041.0,Madrid
VT-6337,"JESÚS DEL VALLE, 22",CALLE de Jesús del Valle 22,28004.0,Madrid
VT-6338,"MANZANARES, 21",CALLE del Manzanares 21,28005.0,Madrid
VT-6343,"ADUANA, 5 3º IZDA",CALLE de la Aduana 5,28013.0,Madrid
VT-6845,"GRAN VÍA, 54, 8-2",CALLE Gran Vía 54,28013.0,Madrid
VT-6846,"GRAN VÍA, 54, 8-3",CALLE Gran Vía 54,28013.0,Madrid
VT-6847,"GRAN VÍA, 54, 8-4",CALLE Gran Vía 54,28013.0,Madrid
VT-6848,"GRAN VÍA, 54, 8-5",CALLE Gran Vía 54,28013.0,Madrid
VT-6849,"GRAN VÍA, 54, 8-6",CALLE Gran Vía 54,28013.0,Madrid
VT-6850,"GRAN VÍA, 54, ÁTICO 1",CALLE Gran Vía 54,28013.0,Madrid
VT-6851,"GRAN VÍA, 54, ÁTICO 2",CALLE Gran Vía 54,28013.0,Madrid
VT-6852,"GRAN VÍA, 54, ÁTICO 3",CALLE Gran Vía 54,28013.0,Madrid
VT-6853,"GRAN VÍA, 54, ÁTICO 4",CALLE Gran Vía 54,28013.0,Madrid
VT-6854,"GRAN VÍA, 54, ÁTICO 5",CALLE Gran Vía 54,28013.0,Madrid
VT-6855,"SAN MARCOS, 8, 1A",CALLE de San Marcos 8,28004.0,Madrid
VT-6856,"SAN MARCOS, 8, 1B",CALLE de San Marcos 8,28004.0,Madrid
VT-6857,"SAN MARCOS, 8, 1C",CALLE de San Marcos 8,28004.0,Madrid
VT-6858,"SAN MARCOS, 8,1D",CALLE de San Marcos 8,28004.0,Madrid
VT-6859,"SAN MARCOS, 8, 2A",CALLE de San Marcos 8,28004.0,Madrid
VT-6860,"SAN MARCOS, 8, 2B",CALLE de San Marcos 8,28004.0,Madrid
VT-6861,"SAN MARCOS, 8, 2C",CALLE de San Marcos 8,28004.0,Madrid
VT-6862,"SAN MARCOS, 8, 2D",CALLE de San Marcos 8,28004.0,Madrid
VT-6863,"SAN MARCOS, 8, 3A",CALLE de San Marcos 8,28004.0,Madrid
VT-6864,"SAN MARCOS, 8, 3B",CALLE de San Marcos 8,28004.0,Madrid
VT-6865,"SAN MARCOS, 8, 3C",CALLE de San Marcos 8,28004.0,Madrid
VT-6866,"SAN MARCOS, 8, 3D",CALLE de San Marcos 8,28004.0,Madrid
VT-6867,"SAN MARCOS, 8, 4A",CALLE de San Marcos 8,28004.0,Madrid
VT-6868,"SAN MARCOS, 8, 4B",CALLE de San Marcos 8,28004.0,Madrid
VT-6869,"SAN MARCOS, 8, 4C",CALLE de San Marcos 8,28004.0,Madrid
VT-6870,"SAN MARCOS, 8, 4D",CALLE de San Marcos 8,28004.0,Madrid
VT-6871,"SAN MARCOS, 8, 4E",CALLE de San Marcos 8,28004.0,Madrid
VT-6872,"SAN MARCOS, 8, 4F",CALLE de San Marcos 8,28004.0,Madrid
VT-6873,"CARRIL DEL CONDE, 104 3º A",CALLE del Carril del Conde 104,28043.0,Madrid
VT-6874,"PABLO LUNA, 14 4º A",CALLE de Pablo Luna 14,28046.0,Madrid
VT-6875,"LUIS VELEZ DE GUEVARA, 3 1º A",CALLE de Luis Vélez de Guevara 3,28012.0,Madrid
VT-6876,"LUIS VELEZ DE GUEVARA, 3-3º G",CALLE de Luis Vélez de Guevara 3,28012.0,Madrid
VT-5271,"CALATRAVA, 7 4º C",CALLE de Calatrava 7,28005.0,Madrid
VT-5272,"AMPARO, 27",CALLE del Amparo 27,28012.0,Madrid
VT-5273,"CORREGIDOR RODRIGO RODRÍGUEZ, 2",CALLE del Corregidor Rodrigo Rodríguez 2,28030.0,Madrid
VT-5274,"MENORCA, 20",CALLE de Menorca 20,28009.0,Madrid
VT-5275,"CAMINO DE SANTIAGO, 45",AVDA del Camino de Santiago 45,28050.0,Madrid
VT-5278,"FRANCISCO NAVACERRADA, 43, 2A",CALLE de Francisco Navacerrada 43,28028.0,Madrid
VT-5279,"FRANCISCO NAVACERRADA, 43, 2C",CALLE de Francisco Navacerrada 43,28028.0,Madrid
VT-5280,"FRANCISCO NAVACERRADA, 43, 3B",CALLE de Francisco Navacerrada 43,28028.0,Madrid
VT-5282,"ECHEGARAY, 17 2º C",CALLE de Echegaray 17,28014.0,Madrid
VT-5285,"SEGOVIA, 59 5º A",CALLE de Segovia 59,28005.0,Madrid
VT-5286,"GENERAL YAGÜE, 13",CALLE de San Germán 13,28020.0,Madrid
VT-5287,"NUESTRA SEÑORA DEL PILAR, 5",PLAZA de Nuestra Señora del Pilar 5,28002.0,Madrid
VT-5288,"GENERAL PARDIÑAS, 58",CALLE del General Pardiñas 58,,Madrid
VT-5290,"SAN DELFÍN, 7",CALLE de San Delfín 7,28019.0,Madrid
VT-5292,"ATOCHA, 3",RONDA de Atocha 3,28012.0,Madrid
VT-5294,"CORREO, 2, 5G",CALLE del Correo 2,28012.0,Madrid
VT-5295,"LAVAPIÉS, 5, 3IZQ.",PLAZA de Lavapiés 5,28012.0,Madrid
VT-5297,"NÚÑEZ DE ARCE, 14 2º C",CALLE de Núñez de Arce 14,28012.0,Madrid
VT-5299,"BARCELONA, 7",CALLE de Barcelona 7,28012.0,Madrid
VT-5300,"PABLO VIDAL, 13",CALLE de Pablo Vidal 13,28043.0,Madrid
VT-5301,"CABESTREROS, 12",CALLE de los Cabestreros 12,28012.0,Madrid
VT-5303,"IBIZA, 41 4º A",CALLE de Ibiza 41,28009.0,Madrid
VT-5305,"LUIS VÉLEZ DE GUEVARA, 3 BAJO F",CALLE de Luis Vélez de Guevara 3,28012.0,Madrid
VT-5800,"AMOR DE DIOS, 13",CALLE del Amor de Dios 13,28014.0,Madrid
VT-5801,"YESERÍAS, 9",PASEO de Yeserías 9,28005.0,Madrid
VT-5802,"CANARIAS, 7",CALLE de las Canarias 7,28045.0,Madrid
VT-5803,"MORALEJA DE ENMEDIO, 4",PSAJE de la Moraleja de Enmedio 4,28002.0,Madrid
VT-5806,"AYALA, 83",CALLE de Ayala 83,,Madrid
VT-5807,"PLAZA ESPAÑA, 18 14º 4",PLAZA de España 18,,Madrid
VT-5809,"JUAN MARTÍN EL EMPECINADO, 6 4º IZDA.",CALLE de Juan Martín el Empecinado 6,28045.0,Madrid
VT-5811,"ADUANA, 17 2º INT L3",CALLE de la Aduana 17,28013.0,Madrid
VT-5812,"MARTÍN DE LOS HEROS, 9 6º C",CALLE de Martín de los Heros 9,28008.0,Madrid
VT-5813,"ENCOMIENDA, 20",CALLE de la Encomienda 20,28012.0,Madrid
VT-5814,"ATOCHA, 74, 3º A",CALLE de Atocha 74,28012.0,Madrid
VT-5816,"ATOCHA, 74, 3º B",CALLE de Atocha 74,28012.0,Madrid
VT-5818,"MARÍA DE MOLINA, 32",CALLE de María de Molina 32,28006.0,Madrid
VT-5819,"SAN RESTITUTO, 53",CALLE de San Restituto 53,28039.0,Madrid
VT-5820,"SALITRE,  4",CALLE de Salitre 4,28012.0,Madrid
VT-5821,"PLAZA DOS MAYO, 4",PLAZA del Dos de Mayo 4,28004.0,Madrid
VT-5822,"MARQUÉS DE SANTA ANA, 4",CALLE del Marqués de Santa Ana 4,28004.0,Madrid
VT-5823,"DOCTOR FOURQUET, 29",CALLE del Doctor Fourquet 29,28012.0,Madrid
VT-5825,"CARAVACA, 5. 1º PTA 2",CALLE de Caravaca 5,28012.0,Madrid
VT-5826,"GOBERNADOR, 9",CALLE del Gobernador 9,28014.0,Madrid
VT-5828,"RODAS, 6",CALLE de Rodas 6,28005.0,Madrid
VT-5829,"GENERAL GALLEGOS, 1 4º E",CALLE del General Gallegos 1,28036.0,Madrid
VT-5833,"GRAVINA, 21 5 C PTA. 4 7C",CALLE de Gravina 21,28004.0,Madrid
VT-6881,"MARQUES DE TOCA, 4-3º PTA. C",CALLE del Marqués de Toca 4,28012.0,Madrid
VT-6882,"MONTERA, 26 1º PTA. DCHA.",CALLE de la Montera 26,28013.0,Madrid
VT-6883,"MONTERA, 33 1º ESC. 1 PTA. 15",CALLE de la Montera 33,28013.0,Madrid
VT-6884,"MONTERA, 33  1º ESC. 1 PTA. 16",CALLE de la Montera 33,28013.0,Madrid
VT-6888,"MARCELO USERA, 9. 1º A",CALLE de Marcelo Usera 9,28026.0,Madrid
VT-6889,"MARCELO USERA, 9. 1º B",CALLE de Marcelo Usera 9,28026.0,Madrid
VT-6890,"MARCELO USERA, 9. 2º A",CALLE de Marcelo Usera 9,28026.0,Madrid
VT-6891,"MARCELO USERA, 9. 2º B",CALLE de Marcelo Usera 9,28026.0,Madrid
VT-6892,"MARCELO USERA, 9. 3º A",CALLE de Marcelo Usera 9,28026.0,Madrid
VT-6893,"MARCELO USERA, 9. 3º B",CALLE de Marcelo Usera 9,28026.0,Madrid
VT-6894,"CHINCHILLA, 1. 4º PTA 405",CALLE de la Chinchilla 1,28013.0,Madrid
VT-6895,"HORTALEZA, 90. ESC B, 3º B",CALLE de Hortaleza 90,28004.0,Madrid
VT-6896,"ALMENDRO, 3 4º A",TRVA del Almendro 3,28005.0,Madrid
VT-6897,"SANTA CLARA, 10 5º ESC. DCHA. PTA. 2",CALLE de Santa Clara 10,28013.0,Madrid
VT-6898,"SANTA CLARA, 10 5º ESC. DCHA. PTA. 3",CALLE de Santa Clara 10,28013.0,Madrid
VT-6899,"NUÑEZ DE ARCE, 6 2º A",CALLE de Núñez de Arce 6,28012.0,Madrid
VT-6900,"NUÑEZ DE ARCE, 6 3º A",CALLE de Núñez de Arce 6,28012.0,Madrid
VT-6901,"NUÑEZ DE ARCE, 6 4º A",CALLE de Núñez de Arce 6,28012.0,Madrid
VT-6902,"HENRI DUNANT, 23 2º D",CALLE de Henri Dunant 23,28036.0,Madrid
VT-6903,"HENRI DUNANT, 23 3º D",CALLE de Henri Dunant 23,28036.0,Madrid
VT-6904,"HENRI DUNANT, 23 6º B",CALLE de Henri Dunant 23,28036.0,Madrid
VT-6905,"PÉREZ GALDÓS, 4, 1º A",CALLE de Pérez Galdós 4,28004.0,Madrid
VT-6906,"PÉREZ GALDÓS, 4 1B",CALLE de Pérez Galdós 4,28004.0,Madrid
VT-6907,"PÉREZ GALDÓS, 4, 1C",CALLE de Pérez Galdós 4,28004.0,Madrid
VT-6908,"PÉREZ GALDÓS, 4, 1D",CALLE de Pérez Galdós 4,28004.0,Madrid
VT-6909,"PÉREZ GALDÓS, 4, 1E",CALLE de Pérez Galdós 4,28004.0,Madrid
VT-6910,"PÉREZ GALDÓS, 4, 1F",CALLE de Pérez Galdós 4,28004.0,Madrid
VT-6911,"PÉREZ GALDÓS, 4, 2A",CALLE de Pérez Galdós 4,28004.0,Madrid
VT-6912,"PÉREZ GALDÓS, 4, 2B",CALLE de Pérez Galdós 4,28004.0,Madrid
VT-5306,"CALVO ASENSIO, 10",CALLE de Calvo Asensio 10,28015.0,Madrid
VT-5307,"RONDA SEGOVIA, 18",RONDA de Segovia 18,28005.0,Madrid
VT-5308,"ANTONIO RODRÍGUEZ, 20",CALLE de Antonio Rodríguez 20,28044.0,Madrid
VT-5309,"HORTALEZA, 82, 1IZQ.",CALLE de Hortaleza 82,28004.0,Madrid
VT-5310,"TALAVERA, 5",CALLE de Talavera 5,28016.0,Madrid
VT-5311,"BARCELONA, 4, 4-9",CALLE de Barcelona 4,28012.0,Madrid
VT-5312,"BARCELONA, 4, 4-11",CALLE de Barcelona 4,28012.0,Madrid
VT-5313,"BARCELONA, 6, 1-1",CALLE de Barcelona 6,28012.0,Madrid
VT-5314,"BARCELONA, 6, 1-2",CALLE de Barcelona 6,28012.0,Madrid
VT-5315,"BARCELONA, 6, 3-2",CALLE de Barcelona 6,28012.0,Madrid
VT-5316,"BARCELONA, 6, 4-1",CALLE de Barcelona 6,28012.0,Madrid
VT-5317,"MAYOR, 29, 2B",CALLE Mayor 29,28013.0,Madrid
VT-5318,"MARQUÉS DE LEIS, 16",CALLE del Marqués de Leis 16,28020.0,Madrid
VT-5319,"MARQUÉS DE LEIS, 16, BAJO 6",CALLE del Marqués de Leis 16,28020.0,Madrid
VT-5320,"MARQUES DE LEIS, 16, BAJO 2",CALLE del Marqués de Leis 16,28020.0,Madrid
VT-5330,"TOLEDO, 10, 2DCHA.",CALLE de Toledo 10,28005.0,Madrid
VT-5331,"ARRIETA, 4",CALLE de Arrieta 4,28013.0,Madrid
VT-5332,"PAZ, 5, 3EXT DCHA.",CALLE de la Paz 5,28012.0,Madrid
VT-5333,"PAZ, 5, 2 INT. DCHA.",CALLE de la Paz 5,28012.0,Madrid
VT-5334,"PAZ, 5, 2 EXT DCHA.",CALLE de la Paz 5,28012.0,Madrid
VT-5834,"DONOSO CORTES, 20 3º F",CALLE de Donoso Cortés 20,28015.0,Madrid
VT-5837,"DOCTOR CASTELO, 33 6º PTA. DCHA.",CALLE del Doctor Castelo 33,28009.0,Madrid
VT-5838,"LOPE DE RUEDA, 7",CALLE de Lope de Rueda 7,28009.0,Madrid
VT-5839,"CALVARIO, 18",CALLE del Calvario 18,28012.0,Madrid
VT-5840,"HERMANOS GÁRATE, 9",CALLE del Hermano Gárate 9,28020.0,Madrid
VT-5841,"RUIZ DE ALARCON, 16 1 ESC. IZQ.",CALLE de Ruiz de Alarcón 16,28014.0,Madrid
VT-5842,"BRAVO MURILLO, 10",CALLE de Bravo Murillo 10,,Madrid
VT-5844,"NÚÑEZ DE BALBOA, 105",CALLE de Núñez de Balboa 105,28006.0,Madrid
VT-5845,"GENERAL ORGAZ, 14 3º ESC. DCHA.",CALLE de Fortunata y Jacinta 14,28020.0,Madrid
VT-5846,"ATOCHA, 33, 2º IZ A",CALLE de Atocha 33,28012.0,Madrid
VT-5848,"ARGUMOSA, 9 1º PTA. C",CALLE de Argumosa 9,28012.0,Madrid
VT-5849,"ARGUMOSA, 27",CALLE de Argumosa 27,28012.0,Madrid
VT-5850,"SEÑORES DE LUZÓN, 4",CALLE de los Señores de Luzón 4,28013.0,Madrid
VT-5851,"JOSEFINA ALDECOA, 72",CALLE de Josefina Aldecoa 72,28055.0,Madrid
VT-5852,"JERTE, 6 4º A",CALLE de Jerte 6,28005.0,Madrid
VT-5853,"CABEZA, 17",CALLE de la Cabeza 17,28012.0,Madrid
VT-5854,"SANTA CATALINA DE LOS DONADOS, 3 5º C",PLAZA de Santa Catalina de los Donados 3,28013.0,Madrid
VT-5855,"IMPERIAL, 16",CALLE Imperial 16,28012.0,Madrid
VT-5856,"AYALA, 88",CALLE de Ayala 88,,Madrid
VT-5857,"AYALA, 87",CALLE de Ayala 87,,Madrid
VT-5858,"CONCEPCIÓN JERÓNIMA, 22",CALLE de Concepción Jerónima 22,28012.0,Madrid
VT-5859,"SANTA CATALINA DE LOS DONADOS, 3 5º B",PLAZA de Santa Catalina de los Donados 3,28013.0,Madrid
VT-5860,"ANA DE AUSTRIA, 107 4º ESC. 4 PTA.  B",CALLE de Ana de Austria 107,28050.0,Madrid
VT-5862,"SANTA CASILDA, 10 PTA. C",CALLE de Santa Casilda 10,28005.0,Madrid
VT-5863,"AVE MARIA, 22 1º PTA. 2",CALLE de Ave María 22,28012.0,Madrid
VT-5865,"TRAVESIA DEL RELOJ, 5 PTA. IZQ.",TRVA del Reloj 5,28013.0,Madrid
VT-5866,"VELARDE, 16",CALLE de Velarde 16,28004.0,Madrid
VT-5867,"PELAYO, 9 BAJO A",CALLE de Pelayo 9,28004.0,Madrid
VT-6374,"SANTA MARÍA, 36, 2B",CALLE de Santa María 36,28014.0,Madrid
VT-6375,"SANTA MARÍA, 36, 2C",CALLE de Santa María 36,28014.0,Madrid
VT-6376,"SANTA MARÍA, 36, 3B",CALLE de Santa María 36,28014.0,Madrid
VT-6377,"ALMENDRO, 18, BAJO DCHA,",CALLE del Almendro 18,28005.0,Madrid
VT-6378,"ALMENDRO, 18, 2 DCHA.",CALLE del Almendro 18,28005.0,Madrid
VT-6379,"ALMENDRO, 18, 4 DCHA.",CALLE del Almendro 18,28005.0,Madrid
VT-6380,"ALMENDRO, 18, 1 IZQ.",CALLE del Almendro 18,28005.0,Madrid
VT-6381,"ALMENDRO, 18, 3 IZQ.",CALLE del Almendro 18,28005.0,Madrid
VT-6382,"VALVERDE, 19, 3 DCHA.",CALLE de Valverde 19,28004.0,Madrid
VT-6383,"VALVERDE, 19, 3 IZQ.",CALLE de Valverde 19,28004.0,Madrid
VT-6384,"JUAN HURTADO DE MENDOZA, 5, 3B",CALLE de Juan Hurtado de Mendoza 5,28036.0,Madrid
VT-6386,"ESCORIAL, 18 2º esc. 1",CALLE de El Escorial 18,28004.0,Madrid
VT-6388,"FERNÁNDEZ DE LOS RÍOS, 85",CALLE de Fernández de los Ríos 85,28015.0,Madrid
VT-6389,"CUESTA DE SANTO DOMINGO, 20",CUSTA de Santo Domingo 20,28013.0,Madrid
VT-6391,"CALLEJÓN DEL MELLIZO, 7",CLLON del Mellizo 7,28005.0,Madrid
VT-6392,"DUQUE DE SESTO, 13",CALLE del Duque de Sesto 13,28009.0,Madrid
VT-6393,"JOSÉ ORTEGA Y GASSET, 70",CALLE de José Ortega y Gasset 70,28006.0,Madrid
VT-6395,"MARQUÉS VIUDO DE PONTEJOS, 2, 2-7",CALLE del Marqués Viudo de Pontejos 2,28012.0,Madrid
VT-6398,"CASTELLÓ, 30, 5D",CALLE de Castelló 30,28001.0,Madrid
VT-6402,"SAN MARCOS, 27, 2",CALLE de San Marcos 27,28004.0,Madrid
VT-6403,"ESPERANZA, 10",CALLE de la Esperanza 10,28012.0,Madrid
VT-6404,"RUDA, 3-1º PTA. 1",CALLE de la Ruda 3,28005.0,Madrid
VT-6405,"FLORA, 4 1º PTA. IZQ.",CALLE de la Flora 4,28013.0,Madrid
VT-6406,"VIRGEN DE LOS PELIGROS, 10-2º PTA. IZQ.",CALLE de la Virgen de los Peligros 10,28013.0,Madrid
VT-6913,"PÉREZ GALDÓS, 4, 2C",CALLE de Pérez Galdós 4,28004.0,Madrid
VT-6914,"PÉREZ GALDÓS, 4, 2D",CALLE de Pérez Galdós 4,28004.0,Madrid
VT-6915,"PÉREZ GALDÓS, 4, 2E",CALLE de Pérez Galdós 4,28004.0,Madrid
VT-6916,"PÉREZ GALDÓS, 4, 2F",CALLE de Pérez Galdós 4,28004.0,Madrid
VT-6917,"PÉREZ GALDÓS, 4, 3A",CALLE de Pérez Galdós 4,28004.0,Madrid
VT-6918,"PÉREZ GALDÓS, 4, 3B",CALLE de Pérez Galdós 4,28004.0,Madrid
VT-6919,"PÉREZ GALDÓS, 4, 3C",CALLE de Pérez Galdós 4,28004.0,Madrid
VT-6920,"PÉREZ GALDÓS, 4, 3D",CALLE de Pérez Galdós 4,28004.0,Madrid
VT-6921,"PÉREZ GALDÓS, 4, 3E",CALLE de Pérez Galdós 4,28004.0,Madrid
VT-6922,"PÉREZ GALDÓS, 4, 4A",CALLE de Pérez Galdós 4,28004.0,Madrid
VT-6923,"PÉREZ GALDÓS, 4, 4B",CALLE de Pérez Galdós 4,28004.0,Madrid
VT-6924,"PÉREZ GALDÓS, 4, 4C",CALLE de Pérez Galdós 4,28004.0,Madrid
VT-6925,"PÉREZ GALDÓS, 4, 4D",CALLE de Pérez Galdós 4,28004.0,Madrid
VT-6926,"CRISTÓBAL BORDIÚ, 50",CALLE de Cristóbal Bordiú 50,28003.0,Madrid
VT-6927,"ALCÁNTARA, 49",CALLE de Alcántara 49,28006.0,Madrid
VT-6928,"DON RAMÓN DE LA CRUZ, 113",CALLE de Don Ramón de la Cruz 113,28006.0,Madrid
VT-6929,"RONDA ATOCHA, 15",RONDA de Atocha 15,28012.0,Madrid
VT-6930,"CAPITÁN HAYA, 51, 19J",CALLE del Poeta Joan Maragall 51,28020.0,Madrid
VT-6931,"ESPERANZA, 13",CALLE de la Esperanza 13,28012.0,Madrid
VT-6932,"CARRERA DE SAN JERÓNIMO, 14, 5G",CRA de San Jerónimo 14,28014.0,Madrid
VT-6934,"PLAZA DE LOS CARROS, 3",PLAZA de los Carros 3,28005.0,Madrid
VT-6935,"SAN MARCOS, 7, 2-4",CALLE de San Marcos 7,28004.0,Madrid
VT-6936,"PRIMAVERA, 8",CALLE de la Primavera 8,28012.0,Madrid
VT-6937,"LIBERTAD, 3, BAJO INT D",CALLE de la Libertad 3,28004.0,Madrid
VT-6938,"ESGRIMA, 5",CALLE de la Esgrima 5,28012.0,Madrid
VT-6939,"NARVÁEZ, 37",CALLE de Narváez 37,28009.0,Madrid
VT-6940,"BAUSA, 8",CALLE de Bausa 8,28033.0,Madrid
VT-6941,"ALBERTO AGUILERA, 11",CALLE de Alberto Aguilera 11,28015.0,Madrid
VT-6943,"AVDA. PORTUGAL, 69",AVDA de Portugal 69,28011.0,Madrid
VT-6944,"CAPITÁN HAYA, 47",CALLE del Poeta Joan Maragall 47,28020.0,Madrid
VT-6946,"LA PALOMA, 6. BAJO A",CALLE de la Paloma 6,28005.0,Madrid
VT-6947,"MEDIODÍA CHICA, 3. 3º B",CALLE del Mediodía Chica 3,28005.0,Madrid
VT-6949,"MAYOR, 30. 5º B",CALLE Mayor 30,28013.0,Madrid
VT-6950,"PÉREZ GALDÓS, 3",CALLE de Pérez Galdós 3,28004.0,Madrid
VT-5341,"FRANCISCO NAVACERRADA, 43, 4B",CALLE de Francisco Navacerrada 43,28028.0,Madrid
VT-5342,"FRANCISCO NAVACERRADA, 43, 1B",CALLE de Francisco Navacerrada 43,28028.0,Madrid
VT-5343,"FRANCISCO NAVACERRADA, 43, 1C",CALLE de Francisco Navacerrada 43,28028.0,Madrid
VT-5344,"FRANCISCO NAVACERRADA, 43, 3A",CALLE de Francisco Navacerrada 43,28028.0,Madrid
VT-5346,"TORRECILLA DEL LEAL, 2",CALLE de Torrecilla del Leal 2,28012.0,Madrid
VT-5347,"LECHUGA, 3",CALLE de la Lechuga 3,28012.0,Madrid
VT-5348,"SAN EUSEBIO, 6",CALLE de San Eusebio 6,28011.0,Madrid
VT-5356,"GENERAL PARDIÑAS, 12, 3 DCHA. A",CALLE del General Pardiñas 12,,Madrid
VT-5357,"GENERAL PARDIÑAS, 12, 3º, DCHA. B",CALLE del General Pardiñas 12,,Madrid
VT-5359,"PASAJE DE LA FUNDACIÓN, 15, B, ESC. 1, PTA. L3",PSAJE de la Fundación 15,28028.0,Madrid
VT-5361,"RIBERA DE CURTIDORES, 2, 2-6",CALLE de la Ribera de Curtidores 2,28005.0,Madrid
VT-5362,"RIBERA DE CURTIDORES, 2, 3-9",CALLE de la Ribera de Curtidores 2,28005.0,Madrid
VT-5364,"RIBERA DE CURTIDORES, 2, 2-11",CALLE de la Ribera de Curtidores 2,28005.0,Madrid
VT-5365,"MANUELA MALASAÑA, 28",CALLE de Manuela Malasaña 28,28004.0,Madrid
VT-5366,"LAGASCA, 33 ESC.1, 2º DCHA",CALLE de Lagasca 33,,Madrid
VT-5367,"LÉRIDA, 3",CALLE de Lérida 3,28020.0,Madrid
VT-5370,"ALGODONALES, 26, BAJO",CALLE de los Algodonales 26,28039.0,Madrid
VT-5371,"ALGODONALES, 26, 1 IZQ.",CALLE de los Algodonales 26,28039.0,Madrid
VT-5372,"SAAVEDRA FAJARDO, 28",CALLE de Saavedra Fajardo 28,28011.0,Madrid
VT-5373,"ALARÓ, 2",TRVA de Alaró 2,28042.0,Madrid
VT-5374,"MESÓN DE PAÑOS, 5 BAJO IZDA",CALLE del Mesón de Paños 5,28013.0,Madrid
VT-5871,"INFANTAS, 20",CALLE de las Infantas 20,28004.0,Madrid
VT-5872,"MAYOR, 19 4º ESC. Y PTA. B",CALLE Mayor 19,28013.0,Madrid
VT-5873,"VERGARA, 1",CALLE de Vergara 1,28013.0,Madrid
VT-5875,"CTA. SANTO DOMINGO, 10-2º DCHA.",CUSTA de Santo Domingo 10,28013.0,Madrid
VT-5876,"OLIVAR, 45",CALLE del Olivar 45,28012.0,Madrid
VT-5878,"PRINCESA, 3 7º PTA.09",CALLE de la Princesa 3,28008.0,Madrid
VT-5880,"SANTA MARÍA DE LA CABEZA, 43",PASEO de Santa María de la Cabeza 43,,Madrid
VT-5884,"ARREGUI Y ARUEJ, 7 PTA. IZQ.",CALLE de Arregui y Aruej 7,28007.0,Madrid
VT-5886,"GRAN VÍA, 61",CALLE Gran Vía 61,28013.0,Madrid
VT-5887,"GRAVINA, 10 3º PTA. D",CALLE de Gravina 10,28004.0,Madrid
VT-5888,"PEÑUELAS, 1",CALLE de Peñuelas 1,28005.0,Madrid
VT-5890,"MAYOR, 84",CALLE Mayor 84,28013.0,Madrid
VT-5892,"VENTOSA, 28",CALLE de la Ventosa 28,28005.0,Madrid
VT-5893,"OLIVAR, 47. 1º C",CALLE del Olivar 47,28012.0,Madrid
VT-5894,"MARÍA GUERRERO, 15",CALLE de María Guerrero 15,28019.0,Madrid
VT-5896,"DESENGAÑO, 14. 2º",CALLE del Desengaño 14,28004.0,Madrid
VT-5897,"RONDA DE SEGOVIA, 13",RONDA de Segovia 13,28005.0,Madrid
VT-5898,"ZARAGOZA, 9, 1 DCHA.",CALLE de Zaragoza 9,28012.0,Madrid
VT-5899,"CARLOS ARNICHES, 8, PTAL. 11, 1º, PTA. 5",CALLE de Carlos Arniches 8,28005.0,Madrid
VT-6408,"GRAFAL, 7 3º PTA. C",CALLE de Grafal 7,28005.0,Madrid
VT-6409,"PALMA, 8-2º PTA. DCHA.",CALLE de la Palma 8,28004.0,Madrid
VT-6410,"SANTA CASILDA, 5-2º ESC. D PTA. B",CALLE de Santa Casilda 5,28005.0,Madrid
VT-6411,"SAN LORENZO, 18 BAJO PTA. 2",CALLE de San Lorenzo 18,28004.0,Madrid
VT-6412,"PRINCIPE, 19-3º PTA. 1",CALLE del Príncipe 19,28012.0,Madrid
VT-6414,"FRAY CEFERINO GONZALEZ, 5 2º ESC. INT. PTA. DCHA.",CALLE de Fray Ceferino González 5,28005.0,Madrid
VT-6415,"MAIQUEZ, 13",CALLE de Maiquez 13,28009.0,Madrid
VT-6416,"PEZ, 12",CALLE del Pez 12,28004.0,Madrid
VT-6418,"GLORIETA DE QUEVEDO, 5",GTA de Quevedo 5,28015.0,Madrid
VT-6419,"AYALA, 34",CALLE de Ayala 34,28001.0,Madrid
VT-6420,"GENERAL PARDIÑAS, 26",CALLE del General Pardiñas 26,28001.0,Madrid
VT-6421,"TORRELAGUNA, 125",CALLE de Torrelaguna 125,28043.0,Madrid
VT-6422,"CARNERO, 19",CALLE del Carnero 19,28005.0,Madrid
VT-6425,"COSTANILLA CAPUCHINOS, 1",CSTAN de los Capuchinos 1,28004.0,Madrid
